Position,Track Name,Artist,Streams,URL,Day Start Date
45,Be Alright,Dean Lewis,527560,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2018-09-20
46,rockstar (feat. 21 Savage),Post Malone,523804,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2018-09-20
47,Nice For What,Drake,512132,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,2018-09-20
48,Promises (with Sam Smith),Calvin Harris,506235,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2018-09-20
49,Not Alike (feat. Royce Da 5'9),Eminem,501812,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU,2018-09-20
50,Electricity (with Dua Lipa),Silk City,498485,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk,2018-09-20
51,Drew Barrymore,Bryce Vine,495248,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV,2018-09-20
52,Taking A Walk,Trippie Redd,491409,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2,2018-09-20
53,Look Alive (feat. Drake),BlocBoy JB,479285,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,2018-09-20
54,Fall,Eminem,476314,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato,2018-09-20
55,Beautiful (feat. Camila Cabello),Bazzi,471920,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2018-09-20
56,RAP DEVIL,Machine Gun Kelly,470675,https://open.spotify.com/track/63TyoT9Ee03rQxv8xmdJ2l,2018-09-20
57,Thunderclouds,Sia,463858,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,2018-09-20
58,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,455313,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,2018-09-20
59,I Fall Apart,Post Malone,453886,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-09-20
60,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,438265,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM,2018-09-20
61,REEL IT IN,Aminé,435675,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY,2018-09-20
62,Everybody Dies In Their Nightmares,XXXTENTACION,429873,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2018-09-20
63,no tears left to cry,Ariana Grande,426797,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2018-09-20
64,WORKIN ME,Quavo,424870,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64,2018-09-20
65,Love Lies (with Normani),Khalid,409115,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,2018-09-20
66,Trip,Ella Mai,405560,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa,2018-09-20
67,XO TOUR Llif3,Lil Uzi Vert,394749,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2018-09-20
68,Greatest,Eminem,394664,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv,2018-09-20
69,Ric Flair Drip (& Metro Boomin),Offset,388469,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2018-09-20
70,lovely (with Khalid),Billie Eilish,383131,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2018-09-20
71,High Hopes,Panic! At The Disco,380999,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2018-09-20
72,Hope,XXXTENTACION,366304,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah,2018-09-20
73,Te Boté - Remix,Nio Garcia,365739,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2018-09-20
74,REMEDY,Alesso,364084,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg,2018-09-20
75,Lust,Lil Skies,363048,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S,2018-09-20
76,OTW,Khalid,362044,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI,2018-09-20
77,BEBE,6ix9ine,361305,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C,2018-09-20
78,Plug Walk,Rich The Kid,360882,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6,2018-09-20
79,Kamikaze,Eminem,357962,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy,2018-09-20
80,the remedy for a broken heart (why am I so in love),XXXTENTACION,352599,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,2018-09-20
81,Look At Me!,XXXTENTACION,348685,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s,2018-09-20
82,Fr Fr (feat. Lil Skies),Wiz Khalifa,348169,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V,2018-09-20
83,Magic In The Hamptons (feat. Lil Yachty),Social House,346991,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,2018-09-20
84,Jackie Chan,Tiësto,346528,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,2018-09-20
85,Pretty Little Fears (feat. J. Cole),6LACK,341042,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp,2018-09-20
86,I Like Me Better,Lauv,340553,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2018-09-20
87,I'm Upset,Drake,340446,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT,2018-09-20
88,Body (feat. brando),Loud Luxury,334798,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2018-09-20
89,SWISH,Tyga,331732,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD,2018-09-20
90,Legends,Juice WRLD,327411,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,2018-09-20
91,Mob Ties,Drake,326315,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK,2018-09-20
92,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,325886,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG,2018-09-20
93,I'm a Mess,Bebe Rexha,324695,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,2018-09-20
94,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,321210,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2018-09-20
95,Ball For Me (feat. Nicki Minaj),Post Malone,316760,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa,2018-09-20
96,BUTTERFLY EFFECT,Travis Scott,315993,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4,2018-09-20
97,In My Mind,Dynoro,313908,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2018-09-20
98,Mine,Bazzi,309049,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,2018-09-20
99,HUMBLE.,Kendrick Lamar,308531,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2018-09-20
100,Nowadays (feat. Landon Cube),Lil Skies,307360,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-09-20
101,JAPAN,Famous Dex,307067,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl,2018-09-20
102,Candy Paint,Post Malone,306949,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC,2018-09-20
103,Congratulations,Post Malone,305376,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-09-20
104,Shake It Up,Trippie Redd,305091,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz,2018-09-20
105,Happy Now,Zedd,303637,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa,2018-09-20
106,Feels Like Summer,Childish Gambino,303458,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr,2018-09-20
107,Boo'd Up,Ella Mai,303130,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli,2018-09-20
108,Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug,301742,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r,2018-09-20
109,Young Dumb & Broke,Khalid,298842,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2018-09-20
110,Vaina Loca,Ozuna,296302,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2018-09-20
111,goosebumps,Travis Scott,296006,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2018-09-20
112,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,293503,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,2018-09-20
113,Roll In Peace (feat. XXXTENTACION),Kodak Black,291914,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,2018-09-20
114,Red Roses (feat. Landon Cube),Lil Skies,289334,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY,2018-09-20
115,No Rest,Lil Skies,288543,https://open.spotify.com/track/0chpIFSjgfd1CPrAxM7PWp,2018-09-20
116,Walk It Talk It,Migos,286280,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,2018-09-20
117,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,284704,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci,2018-09-20
118,Nephew (feat. Lil Pump),Smokepurpp,283637,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL,2018-09-20
119,Bounce Out With That,YBN Nahmir,282267,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt,2018-09-20
120,The Middle,Zedd,280280,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2018-09-20
121,All Mine,Kanye West,279446,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF,2018-09-20
122,Ned Flanders (feat. A$AP Ferg),MadeinTYO,279271,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf,2018-09-20
123,8 Letters,Why Don't We,279072,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt,2018-09-20
124,PICK IT UP (feat. A$AP Rocky),Famous Dex,278745,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV,2018-09-20
125,Call Out My Name,The Weeknd,276035,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,2018-09-20
126,Balenciaga Challenge (feat. Offset),6LACK,275257,https://open.spotify.com/track/6Zisja44KqMZj4GM4UY6Yv,2018-09-20
127,Narcos,Migos,275091,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK,2018-09-20
128,Shoota (feat. Lil Uzi Vert),Playboi Carti,274461,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i,2018-09-20
129,CAN'T SAY,Travis Scott,274454,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL,2018-09-20
130,Normal,Eminem,272464,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1,2018-09-20
131,Venom - Music From The Motion Picture,Eminem,267796,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4,2018-09-20
132,Location,Khalid,265142,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2018-09-20
133,Betrayed,Lil Xan,264351,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug,2018-09-20
134,Simple,Florida Georgia Line,263558,https://open.spotify.com/track/1co0puPTYvqAdUEjFOjne9,2018-09-20
135,You Make It Easy,Jason Aldean,263151,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J,2018-09-20
136,Ladders,Mac Miller,262442,https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI,2018-09-20
137,East Atlanta Love Letter (feat. Future),6LACK,261785,https://open.spotify.com/track/6rJmWa5DvQ3Nby3tdcX2L0,2018-09-20
138,Life Goes On,Lil Baby,261766,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z,2018-09-20
139,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,260265,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018-09-20
140,Tequila,Dan + Shay,257578,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,2018-09-20
141,Thunder,Imagine Dragons,256785,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2018-09-20
142,Stir Fry,Migos,252031,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf,2018-09-20
143,Bigger Than You (feat. Drake & Quavo),2 Chainz,251985,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf,2018-09-20
144,Champion (feat. Travis Scott),NAV,251371,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo,2018-09-20
145,WAKE UP,Travis Scott,251098,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG,2018-09-20
146,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,250884,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,2018-09-20
147,Stepping Stone,Eminem,248952,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX,2018-09-20
148,Bank Account,21 Savage,248770,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,2018-09-20
149,Don’t Matter To Me (with Michael Jackson),Drake,248684,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0,2018-09-20
150,Believer,Imagine Dragons,248653,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2018-09-20
151,All The Stars (with SZA),Kendrick Lamar,247137,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,2018-09-20
152,Switch,6LACK,246501,https://open.spotify.com/track/29ZZAShKhwRUuKULSNtxX6,2018-09-20
153,Best Part,H.E.R.,246327,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2018-09-20
154,Heaven,Kane Brown,245540,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7,2018-09-20
155,1-800-273-8255,Logic,245486,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2018-09-20
156,NUMB,XXXTENTACION,245418,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl,2018-09-20
157,Let You Down,NF,245238,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL,2018-09-20
158,The Flute Song,Russ,244209,https://open.spotify.com/track/6pGuOWYOFDcSgmVvFWRWSv,2018-09-20
159,sweetener,Ariana Grande,241572,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH,2018-09-20
160,This Is America,Childish Gambino,241493,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9,2018-09-20
161,APESHIT,The Carters,239211,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj,2018-09-20
162,Stay,Post Malone,238703,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc,2018-09-20
163,Speechless,Dan + Shay,238363,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,2018-09-20
164,Black & White,Juice WRLD,238161,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l,2018-09-20
165,idontwannabeyouanymore,Billie Eilish,237117,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH,2018-09-20
166,Playinwitme (feat. Kehlani),KYLE,236200,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr,2018-09-20
167,Havana,Camila Cabello,235539,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-09-20
168,Creeping (feat. Rich the Kid),Lil Skies,235030,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9,2018-09-20
169,broken,lovelytheband,234341,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX,2018-09-20
170,No Role Modelz,J. Cole,233962,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2018-09-20
171,Plain Jane,A$AP Ferg,231498,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2018-09-20
172,Hurt Feelings,Mac Miller,231082,https://open.spotify.com/track/5p7GiBZNL1afJJDUrOA6C8,2018-09-20
173,Beautiful Crazy,Luke Combs,230077,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,2018-09-20
174,LOVE. FEAT. ZACARI.,Kendrick Lamar,228726,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,2018-09-20
175,Silence,Marshmello,228664,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2018-09-20
176,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,227875,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z,2018-09-20
177,No Limit,G-Eazy,226957,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,2018-09-20
178,Good Guy (feat. Jessie Reyez),Eminem,226487,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU,2018-09-20
179,Dark Knight Dummo,Trippie Redd,226367,https://open.spotify.com/track/4apiNNK0jp9uqn3JDG9My1,2018-09-20
180,You Say,Lauren Daigle,226335,https://open.spotify.com/track/3ngc7rGlfeFaskU90EWl4R,2018-09-20
181,Ring (feat. Kehlani),Cardi B,226050,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA,2018-09-20
182,CAROUSEL,Travis Scott,225796,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI,2018-09-20
183,Perfect,Ed Sheeran,225432,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-09-20
184,Barbie Dreams,Nicki Minaj,222926,https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B,2018-09-20
185,One Kiss (with Dua Lipa),Calvin Harris,221598,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2018-09-20
186,Bodak Yellow,Cardi B,221426,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL,2018-09-20
187,Africa,Toto,220676,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2018-09-20
188,Freaky Friday (feat. Chris Brown),Lil Dicky,219681,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,2018-09-20
189,KOD,J. Cole,219066,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI,2018-09-20
190,Rich & Sad,Post Malone,217768,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc,2018-09-20
191,ocean eyes,Billie Eilish,217070,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2018-09-20
192,Ocean (feat. Khalid),Martin Garrix,217034,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,2018-09-20
193,NO BYSTANDERS,Travis Scott,213902,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn,2018-09-20
194,Lie,NF,213496,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc,2018-09-20
195,YEAH RIGHT,Joji,213144,https://open.spotify.com/track/5gFmgXPCLu9xIfMUXSbRru,2018-09-20
196,I Don't Wanna Do This Anymore,XXXTENTACION,212801,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD,2018-09-20
197,Come Back to Earth,Mac Miller,212619,https://open.spotify.com/track/01z2fBGB8Hl3Jd3zXe4IXR,2018-09-20
198,FRIENDS,Marshmello,212570,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2018-09-20
199,Unforgettable,French Montana,211207,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2018-09-20
200,Redbone,Childish Gambino,210393,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2018-09-20
1,Falling Down - Bonus Track,Lil Peep,2158263,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q,2018-09-21
2,I Love It (& Lil Pump),Kanye West,1806285,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,2018-09-21
3,New Patek,Lil Uzi Vert,1715498,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud,2018-09-21
4,SICKO MODE,Travis Scott,1551386,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2018-09-21
5,Lucky You (feat. Joyner Lucas),Eminem,1346485,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,2018-09-21
6,Lucid Dreams,Juice WRLD,1335275,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf,2018-09-21
7,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,1286909,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB,2018-09-21
8,Mo Bamba,Sheck Wes,1106524,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn,2018-09-21
9,SAD!,XXXTENTACION,1038021,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2018-09-21
10,Nonstop,Drake,1025623,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2018-09-21
11,In My Feelings,Drake,1020855,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2018-09-21
12,Wake Up in the Sky,Gucci Mane,1007531,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq,2018-09-21
13,Happier,Marshmello,970491,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-09-21
14,No Stylist,French Montana,937243,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,2018-09-21
15,Moonlight,XXXTENTACION,924767,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2018-09-21
16,Better,Khalid,905997,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J,2018-09-21
17,Yes Indeed,Lil Baby,879714,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,2018-09-21
18,Taste (feat. Offset),Tyga,878313,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2018-09-21
19,Eastside (with Halsey & Khalid),benny blanco,875230,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,2018-09-21
20,Killshot,Eminem,873905,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv,2018-09-21
21,Better Now,Post Malone,855955,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2018-09-21
22,Drip Too Hard,Lil Baby,849974,https://open.spotify.com/track/1BxkZE73h9BN3qwuA15TA3,2018-09-21
23,I Like It,Cardi B,745842,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2018-09-21
24,Noticed,Lil Mosey,718401,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC,2018-09-21
25,STARGAZING,Travis Scott,716473,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,2018-09-21
26,Jocelyn Flores,XXXTENTACION,686042,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2018-09-21
27,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,680312,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy,2018-09-21
28,Lean Wit Me,Juice WRLD,655905,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk,2018-09-21
29,No Brainer,DJ Khaled,636250,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,2018-09-21
30,The Ringer,Eminem,634754,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE,2018-09-21
31,Fuck Love (feat. Trippie Redd),XXXTENTACION,627133,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2018-09-21
32,All Girls Are The Same,Juice WRLD,618048,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm,2018-09-21
33,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,617285,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N,2018-09-21
34,YOSEMITE,Travis Scott,595481,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,2018-09-21
35,Natural,Imagine Dragons,595473,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP,2018-09-21
36,RAP DEVIL,Machine Gun Kelly,594429,https://open.spotify.com/track/43TP6JCWXgkc2D7Xjz5hBr,2018-09-21
37,breathin,Ariana Grande,590796,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,2018-09-21
38,God's Plan,Drake,586842,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2018-09-21
39,Self Care,Mac Miller,585505,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx,2018-09-21
40,Psycho (feat. Ty Dolla $ign),Post Malone,584128,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2018-09-21
41,God is a woman,Ariana Grande,574739,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,2018-09-21
42,changes,XXXTENTACION,563109,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2018-09-21
43,September,"Earth, Wind & Fire",558653,https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ,2018-09-21
44,Wasted (feat. Lil Uzi Vert),Juice WRLD,557624,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB,2018-09-21
45,Leave Me Alone,Flipp Dinero,556100,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2018-09-21
46,Girls Like You (feat. Cardi B),Maroon 5,550768,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-09-21
47,rockstar (feat. 21 Savage),Post Malone,549969,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2018-09-21
48,Youngblood,5 Seconds of Summer,542783,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2018-09-21
49,Nice For What,Drake,539552,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,2018-09-21
50,Electricity (with Dua Lipa),Silk City,531340,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk,2018-09-21
51,SLOW DANCING IN THE DARK,Joji,530189,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6,2018-09-21
52,NEW ORLEANS,BROCKHAMPTON,528353,https://open.spotify.com/track/5kkxyqYSQrnHpfsmkjKi81,2018-09-21
53,Promises (with Sam Smith),Calvin Harris,522234,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2018-09-21
54,J'OUVERT,BROCKHAMPTON,517487,https://open.spotify.com/track/3djWN7th03XZtmF5s3C1Lv,2018-09-21
55,Not Alike (feat. Royce Da 5'9),Eminem,496802,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU,2018-09-21
56,Look Alive (feat. Drake),BlocBoy JB,494900,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,2018-09-21
57,Drew Barrymore,Bryce Vine,485913,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV,2018-09-21
